	city	city_ascii
137	Kangaroo Flat	Kangaroo Flat
138	Mount Evelyn	Mount Evelyn
139	Bentley	Bentley
140	Cowra	Cowra
141	Hamilton	Hamilton
142	Bowen	Bowen
143	Andergrove	Andergrove
144	Moree	Moree
145	Gunnedah	Gunnedah
146	Leeton	Leeton
147	Mittagong	Mittagong
148	Tweed Heads	Tweed Heads
