	city	city_ascii
508	Brenes	Brenes
509	Argentona	Argentona
510	Pallejá	Palleja
511	Teror	Teror
512	Fene	Fene
513	Pola de Laviana	Pola de Laviana
514	Arrigorriaga	Arrigorriaga
515	Santa Margarita	Santa Margarita
516	Castellbisbal	Castellbisbal
517	Salobreña	Salobrena
518	Valverde del Camino	Valverde del Camino
519	Villafranca de los Barros	Villafranca de los Barros
520	Gibraleón	Gibraleon
521	Peligros	Peligros
522	Vejer de la Frontera	Vejer de la Frontera
523	Albatera	Albatera
524	Berja	Berja
525	Alcudia de Carlet	Alcudia de Carlet
526	Beniel	Beniel
527	Benifayó	Benifayo
528	Estepa	Estepa
529	Ocaña	Ocana
530	Santañy	Santany
531	Bayona	Bayona
532	Capdepera	Capdepera
533	Bueu	Bueu
534	Acalá del Río	Acala del Rio
535	Monóvar	Monovar
536	Villamartín	Villamartin
537	Bolaños de Calatrava	Bolanos de Calatrava
538	Albox	Albox
539	Cangas de Narcea	Cangas de Narcea
540	Socuéllamos	Socuellamos
541	Son Servera	Son Servera
542	San Andrés de Llevaneras	San Andres de Llevaneras
543	Beniaján	Beniajan
544	Palos de la Frontera	Palos de la Frontera
545	Santoña	Santona
546	La Puebla del Río	La Puebla del Rio
547	Olivenza	Olivenza
548	Elgóibar	Elgoibar
549	Azcoitia	Azcoitia
550	Medina Sidonia	Medina Sidonia
551	Laredo	Laredo
552	Tegueste	Tegueste
553	Jódar	Jodar
554	Benaguacil	Benaguacil
555	Bullas	Bullas
556	Sant Joan de Vilatorrada	Sant Joan de Vilatorrada
557	Teulada	Teulada
558	Oñate	Onate
559	Andraitx	Andraitx
560	Barbadanes	Barbadanes
561	Masanasa	Masanasa
562	Utiel	Utiel
563	Santiago del Teide	Santiago del Teide
564	Laracha	Laracha
565	Gelves	Gelves
566	Benisa	Benisa
567	Mancha Real	Mancha Real
568	Campos del Puerto	Campos del Puerto
569	Lardero	Lardero
570	Sonseca	Sonseca
571	Rianxo	Rianxo
572	Aizoáin	Aizoain
573	Bollullos de la Mitación	Bollullos de la Mitacion
574	Zumaia	Zumaia
575	Grove	Grove
576	Los Corrales de Buelna	Los Corrales de Buelna
577	La Puebla de Cazalla	La Puebla de Cazalla
578	La Palma del Condado	La Palma del Condado
579	Astorga	Astorga
580	Ripoll	Ripoll
581	Alella	Alella
582	Alberique	Alberique
583	La Escala	La Escala
584	Cantillana	Cantillana
585	La Bañeza	La Baneza
586	Pola de Lena	Pola de Lena
587	Tafalla	Tafalla
588	Peñarroya-Pueblonuevo	Penarroya-Pueblonuevo
589	Garrucha	Garrucha
590	Villacarrillo	Villacarrillo
591	Huétor-Tájar	Huetor-Tajar
592	Bargas	Bargas
593	Cassá de la Selva	Cassa de la Selva
594	Tarazona de Aragón	Tarazona de Aragon
595	Santa Margarita de Mombúy	Santa Margarita de Mombuy
596	Canteras	Canteras
597	Castalla	Castalla
598	Alcaudete	Alcaudete
599	Alcora	Alcora
600	Villanueva de Arosa	Villanueva de Arosa
601	La Guardia	La Guardia
602	Pulpí	Pulpi
603	Candás	Candas
604	Cabañaquinta	Cabanaquinta
605	Luanco	Luanco
606	Madridejos	Madridejos
607	Amurrio	Amurrio
608	Fortuna	Fortuna
609	San Vicente de Castellet	San Vicente de Castellet
610	El Álamo	El Alamo
611	Calasparra	Calasparra
612	Santa María de Palautordera	Santa Maria de Palautordera
613	Alguazas	Alguazas
614	Tocina	Tocina
615	Mengibar	Mengibar
616	Salvatierra de Miño	Salvatierra de Mino
617	Binéfar	Binefar
618	Illora	Illora
619	Foz	Foz
620	Puentes de García Rodríguez	Puentes de Garcia Rodriguez
621	Caudete	Caudete
622	Tiana	Tiana
623	Caspe	Caspe
624	Colindres	Colindres
625	Villamarchante	Villamarchante
626	Pinos Puente	Pinos Puente
627	Fernán-Núñez	Fernan-Nunez
628	Rute	Rute
629	Masquefa	Masquefa
630	Ribadeo	Ribadeo
631	Piedras Blancas	Piedras Blancas
632	Caldas de Reyes	Caldas de Reyes
633	Fuente Palmera	Fuente Palmera
634	Mora	Mora
635	Matadepera	Matadepera
636	Almusafes	Almusafes
637	Villarrubia de los Ojos	Villarrubia de los Ojos
638	Alcarraz	Alcarraz
639	Sevilla La Nueva	Sevilla La Nueva
640	Umbrete	Umbrete
641	Grado	Grado
642	Cuéllar	Cuellar
643	La Matanza de Acentejo	La Matanza de Acentejo
644	Alhendín	Alhendin
645	Olivares	Olivares
646	Alfaro	Alfaro
647	La Victoria de Acentejo	La Victoria de Acentejo
648	Solsona	Solsona
