	city	city_ascii
1538	Caussade	Caussade
1539	Heillecourt	Heillecourt
1540	Givet	Givet
1541	Le Pian-Médoc	Le Pian-Medoc
1542	Nérac	Nerac
1543	Plédran	Pledran
1544	Roost-Warendin	Roost-Warendin
1545	Thyez	Thyez
1546	Ploeren	Ploeren
1547	Canohès	Canohes
1548	Neufchâteau	Neufchateau
1549	Estaires	Estaires
1550	Moëlan-sur-Mer	Moelan-sur-Mer
1551	Cambo-les-Bains	Cambo-les-Bains
1552	Chasse-sur-Rhône	Chasse-sur-Rhone
1553	Orgeval	Orgeval
1554	Nandy	Nandy
1555	Noyelles-Godault	Noyelles-Godault
1556	Loison-sous-Lens	Loison-sous-Lens
1557	Loudun	Loudun
1558	Sury-le-Comtal	Sury-le-Comtal
1559	Saint-Pol-de-Léon	Saint-Pol-de-Leon
1560	Ludres	Ludres
1561	Péronnas	Peronnas
1562	Saint-Alban-Leysse	Saint-Alban-Leysse
1563	Labarthe-sur-Lèze	Labarthe-sur-Leze
1564	Brindas	Brindas
1565	Beaufort-en-Vallée	Beaufort-en-Vallee
1566	Montaigu	Montaigu
1567	Saint-Pierre-d’Oléron	Saint-Pierre-d'Oleron
1568	Meung-sur-Loire	Meung-sur-Loire
1569	Mehun-sur-Yèvre	Mehun-sur-Yevre
1570	Gigean	Gigean
1571	Loriol-sur-Drôme	Loriol-sur-Drome
1572	Annezin	Annezin
1573	Saint-André-des-Eaux	Saint-Andre-des-Eaux
1574	Oberhausbergen	Oberhausbergen
1575	Verneuil-sur-Avre	Verneuil-sur-Avre
1576	Mutzig	Mutzig
1577	Saint-Yrieix-la-Perche	Saint-Yrieix-la-Perche
1578	Brech	Brech
1579	Le Cendre	Le Cendre
1580	Kervignac	Kervignac
1581	Malaunay	Malaunay
1582	Hersin-Coupigny	Hersin-Coupigny
1583	Hombourg-Haut	Hombourg-Haut
1584	Marles-les-Mines	Marles-les-Mines
1585	Blainville-sur-Orne	Blainville-sur-Orne
1586	Plouguerneau	Plouguerneau
1587	Châtelaillon-Plage	Chatelaillon-Plage
1588	Grand-Fort-Philippe	Grand-Fort-Philippe
1589	Avallon	Avallon
1590	Gémenos	Gemenos
1591	La Bouilladisse	La Bouilladisse
1592	Vezin-le-Coquet	Vezin-le-Coquet
1593	Horbourg	Horbourg
1594	Saint-Florent-sur-Cher	Saint-Florent-sur-Cher
1595	Ambert	Ambert
1596	Saint-Girons	Saint-Girons
1597	Changé	Change
1598	Marange-Silvange	Marange-Silvange
1599	Bois-le-Roi	Bois-le-Roi
1600	Marignier	Marignier
1601	Thônes	Thones
1602	Saint-Marcel-lès-Valence	Saint-Marcel-les-Valence
1603	Calonne-Ricouart	Calonne-Ricouart
1604	Saint-Marcel	Saint-Marcel
1605	Bouillargues	Bouillargues
1606	Pavilly	Pavilly
1607	Viriat	Viriat
1608	Castelnau-d’Estrétefonds	Castelnau-d'Estretefonds
1609	Chalonnes-sur-Loire	Chalonnes-sur-Loire
1610	Villabé	Villabe
1611	Corbie	Corbie
1612	Louhans	Louhans
1613	Pecquencourt	Pecquencourt
1614	Gouesnou	Gouesnou
1615	Saint-Maurice-l’Exil	Saint-Maurice-l'Exil
1616	Montauroux	Montauroux
1617	Sainte-Livrade-sur-Lot	Sainte-Livrade-sur-Lot
1618	Montdidier	Montdidier
1619	Fegersheim	Fegersheim
1620	Douvaine	Douvaine
1621	Eaunes	Eaunes
1622	Saint-Genest-Lerpt	Saint-Genest-Lerpt
1623	Châtenoy-le-Royal	Chatenoy-le-Royal
1624	Châtel-Guyon	Chatel-Guyon
1625	Flers-en-Escrebieux	Flers-en-Escrebieux
1626	Gournay-en-Bray	Gournay-en-Bray
1627	Le Palais-sur-Vienne	Le Palais-sur-Vienne
1628	Cadaujac	Cadaujac
1629	Grézieu-la-Varenne	Grezieu-la-Varenne
1630	Prades	Prades
1631	L’Hôpital	L'Hopital
1632	Veigné	Veigne
1633	Labruguière	Labruguiere
1634	Saint-Pryvé-Saint-Mesmin	Saint-Pryve-Saint-Mesmin
1635	Saint-Flour	Saint-Flour
1636	Templeuve	Templeuve
1637	Lavelanet	Lavelanet
1638	Buc	Buc
1639	Condom	Condom
1640	Challes-les-Eaux	Challes-les-Eaux
1641	Ploudalmézeau	Ploudalmezeau
1642	Raon-l’Étape	Raon-l'Etape
1643	Gignac	Gignac
1644	Crégy-lès-Meaux	Cregy-les-Meaux
1645	Bruguières	Bruguieres
1646	Montech	Montech
1647	L’Isle-d’Espagnac	L'Isle-d'Espagnac
1648	Beaurains	Beaurains
1649	Parentis-en-Born	Parentis-en-Born
1650	Castries	Castries
1651	Lèves	Leves
1652	Jaunay-Clan	Jaunay-Clan
1653	Saint-Cyr-au-Mont-d’Or	Saint-Cyr-au-Mont-d'Or
1654	Dourges	Dourges
1655	Laudun-l’Ardoise	Laudun-l'Ardoise
1656	Benfeld	Benfeld
1657	Sciez	Sciez
1658	Cournonterral	Cournonterral
1659	Saint-Jean-de-Boiseau	Saint-Jean-de-Boiseau
1660	Jonage	Jonage
1661	Bon-Encontre	Bon-Encontre
1662	Arès	Ares
1663	Pont-Saint-Martin	Pont-Saint-Martin
1664	Lentilly	Lentilly
1665	Marsillargues	Marsillargues
1666	Seloncourt	Seloncourt
1667	Bauvin	Bauvin
1668	Loches	Loches
1669	Épernon	Epernon
1670	Pont-Sainte-Marie	Pont-Sainte-Marie
1671	Commentry	Commentry
1672	Marolles-en-Hurepoix	Marolles-en-Hurepoix
1673	Bréal-sous-Montfort	Breal-sous-Montfort
1674	Saint-Just-en-Chaussée	Saint-Just-en-Chaussee
1675	La Grand-Croix	La Grand-Croix
1676	Wervicq-Sud	Wervicq-Sud
1677	Mer	Mer
1678	Malesherbes	Malesherbes
1679	Mornant	Mornant
1680	Machecoul	Machecoul
1681	Le Blanc	Le Blanc
1682	Aussillon	Aussillon
1683	Santes	Santes
1684	Embrun	Embrun
1685	Lezoux	Lezoux
1686	Aurec-sur-Loire	Aurec-sur-Loire
1687	La Glacerie	La Glacerie
1688	Bethoncourt	Bethoncourt
1689	Terrasson-Lavilledieu	Terrasson-Lavilledieu
1690	Fenain	Fenain
1691	Le Barcarès	Le Barcares
1692	Valdoie	Valdoie
1693	Saint-Genis-les-Ollières	Saint-Genis-les-Ollieres
1694	Saint-Arnoult-en-Yvelines	Saint-Arnoult-en-Yvelines
1695	Villennes-sur-Seine	Villennes-sur-Seine
1696	Baud	Baud
1697	Arpajon-sur-Cère	Arpajon-sur-Cere
1698	Saint-Martin-le-Vinoux	Saint-Martin-le-Vinoux
1699	Saint-André-de-Sangonis	Saint-Andre-de-Sangonis
1700	Grandchamps-des-Fontaines	Grandchamps-des-Fontaines
1701	Feytiat	Feytiat
1702	Pulnoy	Pulnoy
1703	Charbonnières-les-Bains	Charbonnieres-les-Bains
1704	Saint-Quentin-Fallavier	Saint-Quentin-Fallavier
1705	Canéjan	Canejan
1706	Migné	Migne
1707	Carry-le-Rouet	Carry-le-Rouet
1708	Chambourcy	Chambourcy
1709	Marly-la-Ville	Marly-la-Ville
1710	Loon-Plage	Loon-Plage
1711	Farébersviller	Farebersviller
1712	Saint-Denis-lès-Bourg	Saint-Denis-les-Bourg
1713	Bonchamp-lès-Laval	Bonchamp-les-Laval
1714	Jouars-Pontchartrain	Jouars-Pontchartrain
1715	Changé	Change
1716	Fronton	Fronton
1717	Mallemort	Mallemort
1718	Altkirch	Altkirch
1719	Delle	Delle
1720	Mazan	Mazan
1721	Nouzonville	Nouzonville
1722	Nogent-sur-Seine	Nogent-sur-Seine
1723	Octeville-sur-Mer	Octeville-sur-Mer
1724	Mortagne-sur-Sèvre	Mortagne-sur-Sevre
1725	Plonéour-Lanvern	Ploneour-Lanvern
1726	Saleilles	Saleilles
1727	Noyal-sur-Vilaine	Noyal-sur-Vilaine
1728	Elven	Elven
1729	Mamers	Mamers
1730	Guer	Guer
1731	Plescop	Plescop
1732	Izon	Izon
1733	Héric	Heric
1734	Sainghin-en-Weppes	Sainghin-en-Weppes
1735	Sarrians	Sarrians
1736	Blanzy	Blanzy
1737	Dives-sur-Mer	Dives-sur-Mer
1738	Nieul-sur-Mer	Nieul-sur-Mer
1739	Vernaison	Vernaison
1740	La Roquette-sur-Siagne	La Roquette-sur-Siagne
1741	La Ville-aux-Dames	La Ville-aux-Dames
1742	Marnaz	Marnaz
1743	Carentan	Carentan
1744	Lardy	Lardy
1745	Esvres	Esvres
1746	Aire-sur-l’Adour	Aire-sur-l'Adour
1747	Trans-en-Provence	Trans-en-Provence
1748	Maule	Maule
1749	Saint-Zacharie	Saint-Zacharie
1750	Liverdun	Liverdun
1751	Saint-Symphorien-d’Ozon	Saint-Symphorien-d'Ozon
1752	Saint-Jory	Saint-Jory
1753	La Primaube	La Primaube
1754	Saint-Sébastien-de-Morsent	Saint-Sebastien-de-Morsent
1755	Prades-le-Lez	Prades-le-Lez
1756	Vigneux-de-Bretagne	Vigneux-de-Bretagne
1757	Vouneuil-sous-Biard	Vouneuil-sous-Biard
1758	Fontenilles	Fontenilles
1759	Seichamps	Seichamps
1760	Ternay	Ternay
1761	Revin	Revin
1762	Thoiry	Thoiry
1763	Vendenheim	Vendenheim
1764	Le Lavandou	Le Lavandou
1765	Poussan	Poussan
1766	Parmain	Parmain
1767	Doullens	Doullens
1768	Vaison-la-Romaine	Vaison-la-Romaine
1769	Dainville	Dainville
1770	Pierrefeu-du-Var	Pierrefeu-du-Var
1771	Magny-en-Vexin	Magny-en-Vexin
1772	Sainte-Sigolène	Sainte-Sigolene
1773	Naintré	Naintre
1774	Saint-Jorioz	Saint-Jorioz
1775	Montbonnot-Saint-Martin	Montbonnot-Saint-Martin
1776	Clapiers	Clapiers
1777	Vaugneray	Vaugneray
1778	Riantec	Riantec
1779	Douvrin	Douvrin
1780	Fleurance	Fleurance
1781	Lannemezan	Lannemezan
1782	Haute-Goulaine	Haute-Goulaine
1783	Coursan	Coursan
1784	Villefranche-sur-Mer	Villefranche-sur-Mer
1785	Gauchy	Gauchy
1786	Lucciana	Lucciana
1787	Villemur-sur-Tarn	Villemur-sur-Tarn
1788	Mériel	Meriel
1789	Roquefort-la-Bédoule	Roquefort-la-Bedoule
1790	Meyreuil	Meyreuil
1791	Aubignan	Aubignan
1792	Dol-de-Bretagne	Dol-de-Bretagne
1793	Montauban-de-Bretagne	Montauban-de-Bretagne
1794	Noves	Noves
1795	Roye	Roye
1796	Saint-Mitre-les-Remparts	Saint-Mitre-les-Remparts
1797	Aixe-sur-Vienne	Aixe-sur-Vienne
1798	Ostricourt	Ostricourt
1799	Merville	Merville
1800	La Wantzenau	La Wantzenau
1801	Chevreuse	Chevreuse
1802	Saint-Georges-d’Orques	Saint-Georges-d'Orques
1803	Donzère	Donzere
1804	Saint-Hilaire-du-Harcouët	Saint-Hilaire-du-Harcouet
1805	Oraison	Oraison
1806	Combourg	Combourg
1807	Wasselonne	Wasselonne
1808	Calvisson	Calvisson
1809	Saint-Galmier	Saint-Galmier
1810	Milhaud	Milhaud
1811	Beaucourt	Beaucourt
1812	La Ferté-Macé	La Ferte-Mace
1813	Pluneret	Pluneret
1814	Montmorillon	Montmorillon
1815	Querqueville	Querqueville
1816	La Gorgue	La Gorgue
1817	Bons-en-Chablais	Bons-en-Chablais
1818	Coulogne	Coulogne
1819	Gannat	Gannat
1820	Bédarieux	Bedarieux
1821	Fayence	Fayence
1822	Carbonne	Carbonne
1823	Mûrs-Erigné	Murs-Erigne
1824	Quincy-Voisins	Quincy-Voisins
1825	Peypin	Peypin
1826	Lesparre-Médoc	Lesparre-Medoc
1827	Le Poinçonnet	Le Poinconnet
1828	La Crèche	La Creche
1829	Déchy	Dechy
1830	Fontenay-Trésigny	Fontenay-Tresigny
1831	Furiani	Furiani
1832	Boé	Boe
1833	Marennes	Marennes
1834	Vias	Vias
1835	Le Valdahon	Le Valdahon
1836	Trèbes	Trebes
1837	Saint-Memmie	Saint-Memmie
1838	Tournus	Tournus
1839	Courthézon	Courthezon
1840	Aimargues	Aimargues
1841	Fismes	Fismes
1842	Lannilis	Lannilis
1843	Simiane-Collongue	Simiane-Collongue
1844	Mouroux	Mouroux
1845	Flines-lès-Raches	Flines-les-Raches
1846	Solliès-Toucas	Sollies-Toucas
1847	Port-la-Nouvelle	Port-la-Nouvelle
1848	Briey	Briey
1849	Erquinghem-Lys	Erquinghem-Lys
1850	Boulay-Moselle	Boulay-Moselle
1851	Wormhout	Wormhout
1852	Ernée	Ernee
1853	Le Puy-Sainte-Réparade	Le Puy-Sainte-Reparade
1854	Dompierre-sur-Mer	Dompierre-sur-Mer
1855	La Chevrolière	La Chevroliere
1856	Saint-Denis-de-Pile	Saint-Denis-de-Pile
1857	Viarmes	Viarmes
1858	La Chapelle-Basse-Mer	La Chapelle-Basse-Mer
1859	Bohain-en-Vermandois	Bohain-en-Vermandois
1860	Arnage	Arnage
1861	Calvi	Calvi
1862	Saint-Georges-de-Didonne	Saint-Georges-de-Didonne
1863	Saint-Pierre-d’Irube	Saint-Pierre-d'Irube
1864	Wallers	Wallers
1865	Sauvian	Sauvian
1866	Saint-Cannat	Saint-Cannat
1867	Guînes	Guines
1868	Les Avenières	Les Avenieres
1869	Chagny	Chagny
1870	Fenouillet	Fenouillet
1871	Eschau	Eschau
1872	Ferrière-la-Grande	Ferriere-la-Grande
1873	Audruicq	Audruicq
1874	Chatuzange-le-Goubet	Chatuzange-le-Goubet
1875	Gray	Gray
1876	Sausheim	Sausheim
1877	Montrond-les-Bains	Montrond-les-Bains
1878	Plouay	Plouay
1879	Pont-Évêque	Pont-Eveque
1880	Séméac	Semeac
1881	Mouy	Mouy
1882	Le Boulou	Le Boulou
1883	Vergèze	Vergeze
1884	Nègrepelisse	Negrepelisse
1885	Saint-Martin-de-Seignanx	Saint-Martin-de-Seignanx
1886	Rabastens	Rabastens
1887	Marsannay-la-Côte	Marsannay-la-Cote
1888	Ensuès-la-Redonne	Ensues-la-Redonne
1889	Coublevie	Coublevie
1890	Decazeville	Decazeville
1891	Bannalec	Bannalec
1892	Moulins-lès-Metz	Moulins-les-Metz
1893	Roquemaure	Roquemaure
1894	Ambazac	Ambazac
1895	Montpon-Ménestérol	Montpon-Menesterol
1896	Briec	Briec
1897	La Cadière-d’Azur	La Cadiere-d'Azur
1898	Ondres	Ondres
1899	Sillingy	Sillingy
1900	Genlis	Genlis
1901	Saint-Laurent-de-Mure	Saint-Laurent-de-Mure
1902	Gan	Gan
1903	Reichshoffen	Reichshoffen
1904	Kembs	Kembs
1905	Pouzauges	Pouzauges
1906	Saint-Pierre-lès-Nemours	Saint-Pierre-les-Nemours
1907	Sigean	Sigean
1908	Nuits-Saint-Georges	Nuits-Saint-Georges
1909	Les Essarts	Les Essarts
1910	Saint-Gervais-les-Bains	Saint-Gervais-les-Bains
1911	Bordères-sur-l’Échez	Borderes-sur-l'Echez
1912	Belin-Béliet	Belin-Beliet
1913	Arradon	Arradon
1914	Saint-Martin-d’Uriage	Saint-Martin-d'Uriage
1915	Jonquières	Jonquieres
1916	La Roque-d’Anthéron	La Roque-d'Antheron
1917	Garéoult	Gareoult
1918	Lambres-lès-Douai	Lambres-les-Douai
1919	Aiffres	Aiffres
1920	Oye-Plage	Oye-Plage
1921	Ventabren	Ventabren
1922	Étoile-sur-Rhône	Etoile-sur-Rhone
1923	Chazelles-sur-Lyon	Chazelles-sur-Lyon
1924	Neuville-de-Poitou	Neuville-de-Poitou
1925	Le Barp	Le Barp
1926	Ille-sur-Têt	Ille-sur-Tet
1927	Gévezé	Geveze
1928	Valence	Valence
1929	Saint-Chéron	Saint-Cheron
1930	Souppes-sur-Loing	Souppes-sur-Loing
1931	Saint-Astier	Saint-Astier
1932	Mulsanne	Mulsanne
1933	Beaucouzé	Beaucouze
1934	Nueil-les-Aubiers	Nueil-les-Aubiers
