	city	city_ascii
377	Monchegorsk	Monchegorsk
378	Korenovsk	Korenovsk
379	Spassk-Dal’niy	Spassk-Dal'niy
380	Tulun	Tulun
381	Satka	Satka
382	Mozdok	Mozdok
383	Myski	Myski
384	Strezhevoy	Strezhevoy
385	Ust’-Kut	Ust'-Kut
386	Karabulak	Karabulak
387	Verkhnyaya Salda	Verkhnyaya Salda
388	Sovetsk	Sovetsk
389	Temryuk	Temryuk
390	Pyt’-Yakh	Pyt'-Yakh
391	Novozybkov	Novozybkov
392	Chebarkul	Chebarkul
393	Pereslavl’-Zalesskiy	Pereslavl'-Zalesskiy
394	Yalutorovsk	Yalutorovsk
395	Pechora	Pechora
396	Uray	Uray
397	Baksan	Baksan
398	Zainsk	Zainsk
399	Belaya Kalitva	Belaya Kalitva
400	Mtsensk	Mtsensk
401	Tutayev	Tutayev
402	Amursk	Amursk
403	Apsheronsk	Apsheronsk
404	Novodvinsk	Novodvinsk
405	Sayansk	Sayansk
406	Yelizovo	Yelizovo
407	Kachkanar	Kachkanar
408	Kurchatov	Kurchatov
409	Rtishchevo	Rtishchevo
410	Mariinsk	Mariinsk
411	Krasnoufimsk	Krasnoufimsk
412	Abinsk	Abinsk
413	Uryupinsk	Uryupinsk
414	Konakovo	Konakovo
415	Usinsk	Usinsk
416	Sharypovo	Sharypovo
417	Alekseyevka	Alekseyevka
418	Bol’shoy Kamen’	Bol'shoy Kamen'
419	Krasnyy Sulin	Krasnyy Sulin
420	Lyudinovo	Lyudinovo
421	Zavolzhye	Zavolzhye
422	Izobil’nyy	Izobil'nyy
423	Yuzhnouralsk	Yuzhnouralsk
424	Argun	Argun
425	Akhtubinsk	Akhtubinsk
426	Uchaly	Uchaly
427	Frolovo	Frolovo
428	Alapayevsk	Alapayevsk
429	Tosno	Tosno
430	Dalnegorsk	Dalnegorsk
431	Goryachiy Klyuch	Goryachiy Klyuch
432	Malgobek	Malgobek
433	Yugorsk	Yugorsk
434	Koryazhma	Koryazhma
435	Kizilyurt	Kizilyurt
436	Irbit	Irbit
437	Protvino	Protvino
438	Rezh	Rezh
439	Beslan	Beslan
440	Partizansk	Partizansk
441	Kyshtym	Kyshtym
442	Lesozavodsk	Lesozavodsk
443	Sokol	Sokol
444	Kinel	Kinel
445	Boyarka	Boyarka
446	Kamenka	Kamenka
447	Chernyakhovsk	Chernyakhovsk
448	Vyazniki	Vyazniki
449	Svetlograd	Svetlograd
450	Vichuga	Vichuga
451	Millerovo	Millerovo
452	Luga	Luga
453	Mirnyy	Mirnyy
454	Yefremov	Yefremov
455	Blagoveshchensk	Blagoveshchensk
456	Korkino	Korkino
457	Aznakayevo	Aznakayevo
458	Zelenokumsk	Zelenokumsk
459	Gulkevichi	Gulkevichi
460	Bogorodsk	Bogorodsk
461	Valuyki	Valuyki
462	Baltiysk	Baltiysk
463	Furmanov	Furmanov
464	Nizhneudinsk	Nizhneudinsk
465	Teykovo	Teykovo
466	Sukhoy Log	Sukhoy Log
467	Vyatskiye Polyany	Vyatskiye Polyany
468	Korsakov	Korsakov
469	Slobodskoy	Slobodskoy
470	Tayshet	Tayshet
471	Tavda	Tavda
472	Tynda	Tynda
473	Shatura	Shatura
474	Chernushka	Chernushka
475	Trëkhgornyy	Trekhgornyy
476	Nurlat	Nurlat
477	Dobryanka	Dobryanka
478	Ostrogozhsk	Ostrogozhsk
479	Kulebaki	Kulebaki
480	Slantsy	Slantsy
481	Primorsko-Akhtarsk	Primorsko-Akhtarsk
482	Mirnyy	Mirnyy
483	Novovoronezh	Novovoronezh
484	Uglich	Uglich
485	Serdobsk	Serdobsk
486	Velikiy Ustyug	Velikiy Ustyug
487	Kasimov	Kasimov
488	Kotovsk	Kotovsk
489	Zima	Zima
490	Marks	Marks
491	Kudymkar	Kudymkar
492	Kandalaksha	Kandalaksha
493	Bogoroditsk	Bogoroditsk
