	city	city_ascii
1273	Itambacuri	Itambacuri
1274	Itaporã	Itapora
1275	Taquarituba	Taquarituba
1276	Areia	Areia
1277	Assaré	Assare
1278	Mandaguaçu	Mandaguacu
1279	Capinzal	Capinzal
1280	Orleães	Orleaes
1281	Princesa Isabel	Princesa Isabel
1282	Encantado	Encantado
1283	Orobó	Orobo
1284	Quaraí	Quarai
1285	Pirenópolis	Pirenopolis
1286	Amaraji	Amaraji
1287	Conselheiro Pena	Conselheiro Pena
1288	Manhumirim	Manhumirim
1289	Mutuípe	Mutuipe
1290	Buriti Bravo	Buriti Bravo
1291	Tocantinópolis	Tocantinopolis
1292	Itaparica	Itaparica
1293	Conceição da Feira	Conceicao da Feira
1294	Oliveira dos Brejinhos	Oliveira dos Brejinhos
1295	Iracemápolis	Iracemapolis
1296	Carmo do Cajuru	Carmo do Cajuru
1297	Buritis	Buritis
1298	Morrinhos	Morrinhos
1299	Erval d’Oeste	Erval d'Oeste
1300	Flores	Flores
1301	Feira Grande	Feira Grande
1302	Paraopeba	Paraopeba
1303	Wenceslau Guimarães	Wenceslau Guimaraes
1304	Caravelas	Caravelas
1305	Santo Antônio de Posse	Santo Antonio de Posse
1306	Dianópolis	Dianopolis
1307	Barra da Estiva	Barra da Estiva
1308	São Vicente Ferrer	Sao Vicente Ferrer
1309	Presidente Médici	Presidente Medici
1310	Colorado	Colorado
1311	Irauçuba	Iraucuba
1312	São Miguel do Araguaia	Sao Miguel do Araguaia
1313	Caracaraí	Caracarai
1314	Mandirituba	Mandirituba
1315	Terenos	Terenos
1316	Diamantino	Diamantino
1317	Porto Belo	Porto Belo
1318	Cantanhede	Cantanhede
1319	Schroeder	Schroeder
1320	Palmital	Palmital
1321	Una	Una
1322	Cunha	Cunha
1323	Bataguaçu	Bataguacu
1324	Pio XII	Pio XII
1325	Carutapera	Carutapera
1326	Monte Azul	Monte Azul
1327	Anicuns	Anicuns
1328	Colônia Leopoldina	Colonia Leopoldina
1329	Coreaú	Coreau
1330	Caxambu	Caxambu
1331	Chã Grande	Cha Grande
1332	São José da Coroa Grande	Sao Jose da Coroa Grande
1333	Uruçuca	Urucuca
1334	Olho d’Água das Flores	Olho d'Agua das Flores
1335	Alcântara	Alcantara
1336	Santa Maria das Barreiras	Santa Maria das Barreiras
1337	Camanducaia	Camanducaia
1338	Manari	Manari
1339	Itajuípe	Itajuipe
1340	São Francisco de Paula	Sao Francisco de Paula
1341	Silva Jardim	Silva Jardim
1342	Itaiópolis	Itaiopolis
1343	Itapecerica	Itapecerica
1344	Coronel Vivida	Coronel Vivida
1345	Miguelópolis	Miguelopolis
1346	São Marcos	Sao Marcos
1347	Caaporã	Caapora
1348	São Felipe	Sao Felipe
1349	Cassilândia	Cassilandia
1350	Nova Brasilândia d’Oeste	Nova Brasilandia d'Oeste
1351	Crisópolis	Crisopolis
1352	Uruçuí	Urucui
1353	Paraguaçu	Paraguacu
1354	Parelhas	Parelhas
1355	Perdões	Perdoes
1356	Buritirama	Buritirama
1357	Monte Santo de Minas	Monte Santo de Minas
1358	Porto Franco	Porto Franco
1359	Barro	Barro
1360	Cajueiro	Cajueiro
1361	Paraibano	Paraibano
1362	Lagoa do Itaenga	Lagoa do Itaenga
1363	Urussanga	Urussanga
1364	Orós	Oros
1365	Pompéia	Pompeia
1366	Jandaia do Sul	Jandaia do Sul
1367	Bananeiras	Bananeiras
1368	Araripe	Araripe
1369	Tanhaçu	Tanhacu
1370	Carmo do Rio Claro	Carmo do Rio Claro
1371	Paraisópolis	Paraisopolis
1372	Bonito	Bonito
1373	Lucélia	Lucelia
1374	Monte Alegre de Minas	Monte Alegre de Minas
1375	Itororó	Itororo
1376	Baixa Grande	Baixa Grande
1377	Bastos	Bastos
1378	Barroso	Barroso
1379	Urucurituba	Urucurituba
1380	Taperoá	Taperoa
1381	Pindobaçu	Pindobacu
1382	Arroio do Meio	Arroio do Meio
1383	Campestre	Campestre
1384	Santo Anastácio	Santo Anastacio
1385	Medina	Medina
1386	Mirador	Mirador
1387	Comodoro	Comodoro
1388	Lambari	Lambari
1389	Madre de Deus	Madre de Deus
1390	Butiá	Butia
1391	Pedra	Pedra
1392	Guará	Guara
1393	Sêrro	Serro
1394	Cruzeiro do Oeste	Cruzeiro do Oeste
1395	Araçoiaba	Aracoiaba
1396	Valença do Piauí	Valenca do Piaui
1397	Bombinhas	Bombinhas
1398	Catarina	Catarina
1399	Ubaitaba	Ubaitaba
1400	Ceres	Ceres
1401	Pacatu	Pacatu
1402	Ubaíra	Ubaira
1403	Nova Granada	Nova Granada
1404	Fonte Boa	Fonte Boa
1405	Belém de São Francisco	Belem de Sao Francisco
1406	Riacho das Almas	Riacho das Almas
1407	Piratini	Piratini
1408	Andirá	Andira
1409	Miracema do Tocantins	Miracema do Tocantins
1410	São João do Piauí	Sao Joao do Piaui
1411	Vazante	Vazante
1412	Itanhém	Itanhem
1413	Cachoeirinha	Cachoeirinha
1414	Muzambinho	Muzambinho
1415	Itapiúna	Itapiuna
1416	Miracatu	Miracatu
1417	Altônia	Altonia
1418	Nova Xavantina	Nova Xavantina
1419	Água Branca	Agua Branca
1420	São Joaquim do Monte	Sao Joaquim do Monte
1421	Ibirubá	Ibiruba
1422	Jaboticatubas	Jaboticatubas
1423	Bequimão	Bequimao
1424	Cuité	Cuite
1425	Jaguaruna	Jaguaruna
1426	Sátiro Dias	Satiro Dias
1427	São José do Rio Preto	Sao Jose do Rio Preto
1428	Santo Antônio do Sudoeste	Santo Antonio do Sudoeste
1429	Aragarças	Aragarcas
1430	Padre Paraíso	Padre Paraiso
1431	Porto Real do Colégio	Porto Real do Colegio
1432	Araçariguama	Aracariguama
1433	Major Isidoro	Major Isidoro
1434	Ivoti	Ivoti
1435	São Luís Gonzaga do Maranhão	Sao Luis Gonzaga do Maranhao
1436	Araruna	Araruna
1437	Mairi	Mairi
1438	Aquidabã	Aquidaba
1439	Icapuí	Icapui
1440	Anagé	Anage
1441	Itarantim	Itarantim
1442	Taquarana	Taquarana
1443	Guapiaçu	Guapiacu
1444	Jericoacoara	Jericoacoara
1445	Hidrolândia	Hidrolandia
1446	Junqueirópolis	Junqueiropolis
1447	Ipanema	Ipanema
1448	Caridade	Caridade
1449	Carira	Carira
1450	Canto do Buriti	Canto do Buriti
1451	Alpinópolis	Alpinopolis
1452	São José de Piranhas	Sao Jose de Piranhas
1453	Rubiataba	Rubiataba
1454	Uruburetama	Uruburetama
1455	Lajinha	Lajinha
1456	Umirim	Umirim
1457	Pradópolis	Pradopolis
1458	Castilho	Castilho
1459	Madalena	Madalena
1460	Santa Vitória	Santa Vitoria
1461	Riachão do Dantas	Riachao do Dantas
1462	Paulistana	Paulistana
1463	Simonésia	Simonesia
1464	Cajari	Cajari
1465	Itatinga	Itatinga
1466	Campina Verde	Campina Verde
1467	Regente Feijó	Regente Feijo
1468	Poção de Pedras	Pocao de Pedras
1469	Chopinzinho	Chopinzinho
1470	Borda da Mata	Borda da Mata
1471	Pôrto Grande	Porto Grande
1472	Barreira	Barreira
1473	Capoeiras	Capoeiras
1474	Presidente Olegário	Presidente Olegario
1475	Utinga	Utinga
1476	Capela do Alto	Capela do Alto
1477	Júlio de Castilhos	Julio de Castilhos
1478	Abaré	Abare
1479	Morros	Morros
1480	Mazagão	Mazagao
1481	Ibicoara	Ibicoara
1482	São Gabriel	Sao Gabriel
1483	Rolante	Rolante
1484	Rio Verde de Mato Grosso	Rio Verde de Mato Grosso
1485	Reriutaba	Reriutaba
1486	Papanduva	Papanduva
1487	Pariquera-Açu	Pariquera-Acu
1488	Quixeré	Quixere
1489	Salgado	Salgado
1490	Venceslau Brás	Venceslau Bras
1491	Ituaçu	Ituacu
1492	Três Barras	Tres Barras
1493	Sengés	Senges
1494	Cocos	Cocos
1495	Águas Formosas	Aguas Formosas
1496	Juquiá	Juquia
1497	Monte Azul Paulista	Monte Azul Paulista
1498	Paranapanema	Paranapanema
1499	Ampère	Ampere
1500	Buerarema	Buerarema
1501	Tibagi	Tibagi
1502	Alhandra	Alhandra
1503	Varzelândia	Varzelandia
1504	Horizontina	Horizontina
1505	Anori	Anori
1506	Iati	Iati
1507	São Francisco de Assis	Sao Francisco de Assis
1508	Aroeiras	Aroeiras
1509	Antas	Antas
1510	Capanema	Capanema
1511	Maracaçumé	Maracacume
1512	Aporá	Apora
1513	Ibirama	Ibirama
1514	Camocim de São Félix	Camocim de Sao Felix
1515	Jussara	Jussara
1516	Cerqueira César	Cerqueira Cesar
1517	Buriti dos Lopes	Buriti dos Lopes
1518	Silvânia	Silvania
1519	Dormentes	Dormentes
1520	Carmo	Carmo
1521	Guaranésia	Guaranesia
1522	Matipó	Matipo
1523	Cabaceiras do Paraguaçu	Cabaceiras do Paraguacu
1524	Umburanas	Umburanas
1525	Nova Petrópolis	Nova Petropolis
1526	Porciúncula	Porciuncula
1527	Caconde	Caconde
1528	Ervália	Ervalia
1529	Antonina	Antonina
1530	Pindoretama	Pindoretama
1531	Ipaba	Ipaba
1532	Barão do Grajaú	Barao do Grajau
1533	Terra Santa	Terra Santa
1534	Itatira	Itatira
1535	Chapada dos Guimarães	Chapada dos Guimaraes
1536	Contenda	Contenda
1537	Conceição	Conceicao
1538	Pôrto Acre	Porto Acre
1539	Batalha	Batalha
1540	Malacacheta	Malacacheta
1541	Palmeiras	Palmeiras
1542	Costa Marques	Costa Marques
1543	Engenheiro Coelho	Engenheiro Coelho
1544	Neópolis	Neopolis
1545	Quitandinha	Quitandinha
1546	Ibititá	Ibitita
1547	Farias Brito	Farias Brito
1548	Cruz Machado	Cruz Machado
1549	Pirapemas	Pirapemas
1550	Cariús	Carius
1551	Venturosa	Venturosa
1552	Cafarnaum	Cafarnaum
1553	Picuí	Picui
1554	Ibipeba	Ibipeba
1555	Bacuri	Bacuri
1556	Jaguaripe	Jaguaripe
1557	Boa Vista do Tupim	Boa Vista do Tupim
1558	São João dos Poleiros	Sao Joao dos Poleiros
1559	Augustinópolis	Augustinopolis
1560	Porto Real	Porto Real
1561	Águas de Lindóia	Aguas de Lindoia
1562	Carnaíba	Carnaiba
1563	Olho d’Água das Cunhãs	Olho d'Agua das Cunhas
1564	Varjota	Varjota
1565	Fátima	Fatima
1566	Garuva	Garuva
1567	Siqueira Campos	Siqueira Campos
1568	Plácido de Castro	Placido de Castro
1569	Taió	Taio
1570	Viradouro	Viradouro
1571	Piatã	Piata
1572	Tonantins	Tonantins
1573	Arroio Grande	Arroio Grande
1574	Itapaci	Itapaci
1575	Itapororoca	Itapororoca
1576	Campos Belos	Campos Belos
1577	Formoso do Araguaia	Formoso do Araguaia
1578	Belo Campo	Belo Campo
1579	Serra Dourada	Serra Dourada
1580	Piúma	Piuma
1581	Cariré	Carire
1582	Lagoa da Canoa	Lagoa da Canoa
1583	Serrita	Serrita
1584	Jucurutu	Jucurutu
1585	Vertentes	Vertentes
1586	Lagoa do Carro	Lagoa do Carro
1587	Pocinhos	Pocinhos
1588	Colina	Colina
1589	Condeúba	Condeuba
1590	Banabuiú	Banabuiu
1591	Luz	Luz
1592	Sapucaia	Sapucaia
1593	São Vicente Férrer	Sao Vicente Ferrer
1594	Arinos	Arinos
1595	Rio Maria	Rio Maria
1596	Tremedal	Tremedal
1597	Santo Antônio do Leverger	Santo Antonio do Leverger
1598	Itacarambi	Itacarambi
1599	Beruri	Beruri
1600	Central	Central
1601	Morro da Fumaça	Morro da Fumaca
1602	Croatá	Croata
1603	São Caetano de Odivelas	Sao Caetano de Odivelas
1604	Tapauá	Tapaua
1605	Paraibuna	Paraibuna
1606	Solonópole	Solonopole
1607	Matelândia	Matelandia
1608	Atalaia do Norte	Atalaia do Norte
1609	Lagoa Formosa	Lagoa Formosa
1610	Piaçabuçu	Piacabucu
1611	Pastos Bons	Pastos Bons
1612	Mirangaba	Mirangaba
1613	Itaberá	Itabera
1614	Rio Pomba	Rio Pomba
1615	Canapi	Canapi
1616	Mirante do Paranapanema	Mirante do Paranapanema
1617	Regeneração	Regeneracao
1618	Messias	Messias
1619	Antenor Navarro	Antenor Navarro
1620	Ibirataia	Ibirataia
1621	Juazeirinho	Juazeirinho
1622	Guapiara	Guapiara
1623	Conceição do Mato Dentro	Conceicao do Mato Dentro
1624	Anadia	Anadia
