	city	city_ascii
507	Norden	Norden
508	Salzkotten	Salzkotten
509	Petershagen	Petershagen
510	Sprockhövel	Sprockhovel
511	Bad Oldesloe	Bad Oldesloe
512	Idstein	Idstein
513	Delitzsch	Delitzsch
514	Eisenhüttenstadt	Eisenhuttenstadt
515	Übach-Palenberg	Ubach-Palenberg
516	Warstein	Warstein
517	Ronnenberg	Ronnenberg
518	Espelkamp	Espelkamp
519	Olpe	Olpe
520	Schmallenberg	Schmallenberg
521	Isernhagen-Süd	Isernhagen-Sud
522	Lüdinghausen	Ludinghausen
523	Öhringen	Ohringen
524	Hannoversch Münden	Hannoversch Munden
525	Meiningen	Meiningen
526	Attendorn	Attendorn
527	Syke	Syke
528	Waldshut-Tiengen	Waldshut-Tiengen
529	Waldkraiburg	Waldkraiburg
530	Rathenow	Rathenow
531	Limbach-Oberfrohna	Limbach-Oberfrohna
532	Senftenberg	Senftenberg
533	Bad Soden am Taunus	Bad Soden am Taunus
534	Alfter	Alfter
535	Varel	Varel
536	Quedlinburg	Quedlinburg
537	Sonneberg	Sonneberg
538	Döbeln	Dobeln
539	Vaterstetten	Vaterstetten
540	Husum	Husum
541	Calw	Calw
542	Haren	Haren
543	Bad Mergentheim	Bad Mergentheim
544	Starnberg	Starnberg
545	Bedburg	Bedburg
546	Mosbach	Mosbach
547	Korbach	Korbach
548	Herdecke	Herdecke
549	Salzwedel	Salzwedel
550	Freudenstadt	Freudenstadt
551	Jüchen	Juchen
552	Dillenburg	Dillenburg
553	Sehnde	Sehnde
554	Herzogenaurach	Herzogenaurach
555	Gelnhausen	Gelnhausen
556	Wallenhorst	Wallenhorst
557	Netphen	Netphen
558	Puchheim	Puchheim
559	Eschborn	Eschborn
560	Senden	Senden
561	Warburg	Warburg
562	Walsrode	Walsrode
563	Gersthofen	Gersthofen
564	Wandlitz	Wandlitz
565	Karlsfeld	Karlsfeld
566	Wertheim	Wertheim
567	Überlingen	Uberlingen
568	Neusäß	Neusass
569	Leutkirch im Allgäu	Leutkirch im Allgau
570	Eckernförde	Eckernforde
571	Westerstede	Westerstede
572	Lengerich	Lengerich
573	Weilheim	Weilheim
574	Glauchau	Glauchau
575	Rastede	Rastede
576	Haar	Haar
577	Vreden	Vreden
578	Bad Kissingen	Bad Kissingen
579	Kaltenkirchen	Kaltenkirchen
580	Donaueschingen	Donaueschingen
581	Metzingen	Metzingen
582	Laupheim	Laupheim
583	Nagold	Nagold
584	Karben	Karben
585	Stadthagen	Stadthagen
586	Burg	Burg
